id,sex,repro,readsite,night,month,year,first_time,time_spent_action,mean_time_bout,sd_time_bout,n,,07:00 p. m.,06:00 a. m.
*989001003024703,female,non,carmen,29/05/2015,May,2015,19H 56M 32S,foraging,12776.5,12451.44331,2,,,
*989001003024665,female,lactating,carmen,22/05/2015,May,2015,19H 57M 35S,roosting,21064.75,32526.30694,4,,,
*989001003024703,female,non,carmen,30/05/2015,May,2015,20H 2M 7S,foraging,12487,7239.359226,2,,,
*989001003024662,female,lactating,carmen,22/05/2015,May,2015,19H 46M 22S,roosting,21061,24716.37467,4,,,
*989001003024703,female,non,carmen,31/05/2015,May,2015,20H 1M 53S,foraging,14594,1602.303966,2,,,
*989001005527061,female,non,carmen,25/04/2016,Apr,2016,19H 38M 31S,roosting,21030.5,27142.57674,4,,,
*989001005064922,female,pregnant,carmen,24/04/2016,Apr,2016,20H 1M 12S,roosting,21029.75,28350.56448,4,,,
*989001003024703,female,non,carmen,02/06/2015,Jun,2015,20H 6M 31S,foraging,28161,NA,1,,,
*989001003024578,female,lactating,carmen,23/05/2015,May,2015,19H 57M 16S,roosting,20918.5,25445.26576,4,,,
*989001003024705,female,lactating,carmen,22/05/2015,May,2015,19H 58M 6S,foraging,13689.5,19297.65117,2,,,
*989001003024644,female,lactating,carmen,31/05/2015,May,2015,19H 44M 6S,roosting,20888,29651.11446,3,,,
*989001003024705,female,lactating,carmen,23/05/2015,May,2015,19H 55M 54S,foraging,4895.8,6237.709772,5,,,
*989001003024668,female,lactating,carmen,31/05/2015,May,2015,19H 56M 24S,roosting,20870.33333,32957.14456,3,,,
*989001003024705,female,lactating,carmen,24/05/2015,May,2015,19H 50M 39S,foraging,65,42.42640687,2,,,
*989001003024637,female,non,carmen,24/05/2015,May,2015,19H 53M 26S,roosting,20831.75,25243.64326,4,,,
*989001003024705,female,lactating,carmen,25/05/2015,May,2015,19H 57M 4S,foraging,27678,NA,1,,,
*989001005064986,female,pregnant,carmen,25/04/2016,Apr,2016,19H 37M 19S,roosting,20693,27790.77827,4,,,
*989001003024705,female,lactating,carmen,26/05/2015,May,2015,19H 52M 0S,foraging,9484.666667,7901.925989,3,,,
*989001003024624,female,lactating,carmen,24/05/2015,May,2015,19H 41M 16S,roosting,20651,30220.96729,3,,,
*989001003024705,female,lactating,carmen,27/05/2015,May,2015,19H 53M 52S,foraging,31,NA,1,,,
*989001003024679,female,non,carmen,26/05/2015,May,2015,19H 59M 38S,roosting,20647,24503.9949,4,,,
*989001003024705,female,lactating,carmen,28/05/2015,May,2015,19H 54M 12S,foraging,11929.5,4663.369222,2,,,
*989001003024562,female,non,carmen,24/05/2015,May,2015,21H 10M 17S,roosting,20618.5,27898.60213,4,,,
*989001003024705,female,lactating,carmen,29/05/2015,May,2015,19H 53M 14S,foraging,13628,10426.9966,2,,,
*989001003024700,female,lactating,carmen,29/05/2015,May,2015,19H 47M 56S,roosting,20610.28571,53524.68523,7,,,
*989001003024705,female,lactating,carmen,30/05/2015,May,2015,19H 56M 30S,foraging,9503.333333,9594.432257,3,,,
*989001005064908,female,pregnant,carmen,21/04/2016,Apr,2016,20H 57M 18S,roosting,20596.75,32986.7509,4,,,
*989001003024705,female,lactating,carmen,31/05/2015,May,2015,19H 55M 35S,foraging,1791,2500.329578,2,,,
*989001005064962,female,pregnant,carmen,22/04/2016,Apr,2016,19H 44M 43S,roosting,20589,30475.42035,4,,,
*989001005527126,female,pregnant,carmen,17/04/2016,Apr,2016,20H 23M 41S,roosting,20495.75,24951.88973,4,,,
*989001003024705,female,lactating,carmen,02/06/2015,Jun,2015,19H 48M 36S,foraging,14122.5,9853.532996,2,,,
*989001003024637,female,non,carmen,29/05/2015,May,2015,19H 54M 1S,roosting,20337.75,26065.85679,4,,,
*989001003024706,female,lactating,carmen,22/05/2015,May,2015,19H 56M 54S,foraging,13542.5,14667.51596,2,,,
*989001005064904,female,pregnant,carmen,15/04/2016,Apr,2016,19H 59M 21S,roosting,20286.5,32523.64651,4,,,
*989001003024706,female,lactating,carmen,23/05/2015,May,2015,19H 53M 25S,foraging,6233,2935.057864,4,,,
*989001003024673,female,lactating,carmen,31/05/2015,May,2015,20H 0M 10S,roosting,20255,32330.90732,3,,,
*989001003024706,female,lactating,carmen,24/05/2015,May,2015,19H 38M 8S,foraging,9349.333333,12008.1268,3,,,
*989001005064940,female,pregnant,carmen,18/04/2016,Apr,2016,21H 23M 48S,roosting,20251.75,27650.65873,4,,,
*989001003024706,female,lactating,carmen,25/05/2015,May,2015,19H 48M 22S,foraging,28257,NA,1,,,
*989001003024679,female,non,carmen,28/05/2015,May,2015,19H 54M 38S,roosting,20175.5,25710.53261,4,,,
*989001003024706,female,lactating,carmen,26/05/2015,May,2015,19H 58M 57S,foraging,27462,NA,1,,,
*989001003024668,female,lactating,carmen,27/05/2015,May,2015,19H 43M 43S,roosting,20123,25304.89893,4,,,
*989001003024706,female,lactating,carmen,27/05/2015,May,2015,19H 49M 1S,foraging,14293,13399.6735,2,,,
*989001003024668,female,lactating,carmen,02/06/2015,Jun,2015,19H 56M 5S,roosting,20103.25,36110.2672,4,,,
*989001003024706,female,lactating,carmen,28/05/2015,May,2015,19H 47M 32S,foraging,15311,18797.72667,2,,,
*989001003024668,female,lactating,carmen,26/05/2015,May,2015,20H 4M 19S,roosting,20064,32737.34808,3,,,
*989001003024706,female,lactating,carmen,29/05/2015,May,2015,19H 49M 13S,foraging,14304.5,5183.799813,2,,,
*989001003024655,female,lactating,carmen,26/05/2015,May,2015,19H 49M 57S,roosting,20054.66667,34526.22321,3,,,
*989001003024706,female,lactating,carmen,30/05/2015,May,2015,19H 51M 43S,foraging,30272,NA,1,,,
*989001003024663,female,lactating,carmen,24/05/2015,May,2015,19H 57M 30S,roosting,20022,32360.57181,3,,,
*989001003024706,female,lactating,carmen,31/05/2015,May,2015,19H 54M 39S,foraging,9867.333333,8696.214253,3,,,
*989001005064962,female,pregnant,carmen,18/04/2016,Apr,2016,20H 50M 44S,roosting,19983.75,28672.83723,4,,,
*989001005527126,female,pregnant,carmen,14/04/2016,Apr,2016,21H 19M 50S,roosting,19950.75,26490.99648,4,,,
*989001003024706,female,lactating,carmen,02/06/2015,Jun,2015,19H 51M 0S,foraging,30776,NA,1,,,
*989001003024663,female,lactating,carmen,27/05/2015,May,2015,19H 54M 36S,roosting,19889.33333,31456.39455,3,,,
*989001003024707,female,lactating,carmen,22/05/2015,May,2015,20H 1M 42S,foraging,874.75,1408.544512,8,,,
*989001005527071,female,pregnant,carmen,16/04/2016,Apr,2016,20H 16M 29S,roosting,19877,26998.53427,4,,,
*989001003024707,female,lactating,carmen,23/05/2015,May,2015,19H 57M 32S,foraging,4553,3003.907788,6,,,
*989001003024663,female,lactating,carmen,26/05/2015,May,2015,19H 58M 24S,roosting,19870.66667,32315.1858,3,,,
*989001003024707,female,lactating,carmen,24/05/2015,May,2015,19H 56M 56S,foraging,2907.111111,3540.593822,9,,,
*989001005064902,female,pregnant,carmen,14/04/2016,Apr,2016,19H 55M 53S,roosting,19834,NA,2,,,
*989001003024707,female,lactating,carmen,25/05/2015,May,2015,19H 47M 49S,foraging,3234.285714,3103.33287,7,,,
*989001005064962,female,pregnant,carmen,19/04/2016,Apr,2016,19H 37M 55S,roosting,19801,25943.4046,4,,,
*989001003024707,female,lactating,carmen,26/05/2015,May,2015,19H 55M 9S,foraging,4876,5274.771211,4,,,
*989001005064901,female,pregnant,carmen,21/04/2016,Apr,2016,20H 54M 32S,roosting,19769.5,27424.932,4,,,
*989001003024707,female,lactating,carmen,27/05/2015,May,2015,19H 42M 24S,foraging,10038.33333,9077.446796,3,,,
*989001003024713,female,lactating,carmen,25/05/2015,May,2015,19H 59M 22S,roosting,19764.66667,31079.10691,3,,,
*989001003024707,female,lactating,carmen,28/05/2015,May,2015,19H 49M 42S,foraging,14284.5,1542.19989,2,,,
*989001005527050,female,pregnant,carmen,23/04/2016,Apr,2016,21H 13M 39S,roosting,19761.5,29297.39609,4,,,
*989001003024707,female,lactating,carmen,29/05/2015,May,2015,19H 51M 42S,foraging,4535.5,8549.157483,4,,,
*989001003024637,female,non,carmen,28/05/2015,May,2015,19H 52M 17S,roosting,19722,32331.40646,3,,,
*989001003024707,female,lactating,carmen,30/05/2015,May,2015,19H 55M 53S,foraging,15033,4887.522072,2,,,
*989001005064991,female,non,carmen,25/04/2016,Apr,2016,21H 13M 29S,roosting,19716.75,29179.08691,4,,,
*989001003024707,female,lactating,carmen,31/05/2015,May,2015,19H 53M 5S,foraging,30233,NA,1,,,
*989001003024683,female,lactating,carmen,24/05/2015,May,2015,19H 49M 21S,roosting,19682.66667,33529.21713,3,,,
*989001003024707,female,lactating,carmen,01/06/2015,May,2015,19H 50M 29S,foraging,14,NA,1,,,
*989001005527071,female,pregnant,carmen,23/04/2016,Apr,2016,20H 28M 37S,roosting,19675.25,28214.63225,4,,,
*989001003024707,female,lactating,carmen,02/06/2015,Jun,2015,19H 45M 53S,foraging,84,70.71067812,2,,,
*989001003024601,female,lactating,carmen,23/05/2015,May,2015,19H 51M 8S,roosting,19648.25,26563.48258,4,,,
*989001003024709,female,lactating,carmen,22/05/2015,May,2015,19H 58M 0S,foraging,29206,NA,1,,,
*989001005527103,female,non,carmen,18/04/2016,Apr,2016,21H 46M 7S,roosting,19645.5,29755.19242,4,,,
*989001003024709,female,lactating,carmen,23/05/2015,May,2015,19H 54M 54S,foraging,29970,NA,1,,,
*989001003024527,female,lactating,carmen,24/05/2015,May,2015,19H 49M 24S,roosting,19645.33333,33776.43442,3,,,
*989001003024709,female,lactating,carmen,24/05/2015,May,2015,19H 52M 51S,foraging,30701,NA,1,,,
*989001003024705,female,lactating,carmen,30/05/2015,May,2015,19H 56M 30S,roosting,19625,32429.4006,3,,,
*989001003024709,female,lactating,carmen,25/05/2015,May,2015,19H 51M 46S,foraging,31266,NA,1,,,
*989001005527058,female,pregnant,carmen,24/04/2016,Apr,2016,19H 25M 23S,roosting,19595.75,29160.59709,4,,,
*989001003024709,female,lactating,carmen,26/05/2015,May,2015,19H 56M 11S,foraging,15013.5,21178.5552,2,,,
*989001003024705,female,lactating,carmen,26/05/2015,May,2015,19H 52M 0S,roosting,19593.33333,33623.19099,3,,,
*989001003024709,female,lactating,carmen,27/05/2015,May,2015,19H 51M 41S,foraging,30156,NA,1,,,
*989001003024541,female,lactating,carmen,28/05/2015,May,2015,19H 53M 6S,roosting,19587.33333,32479.31265,3,,,
*989001003024709,female,lactating,carmen,28/05/2015,May,2015,19H 55M 20S,foraging,30499,NA,1,,,
*989001005527044,female,non,carmen,22/04/2016,Apr,2016,19H 46M 38S,roosting,19570.5,27327.03723,4,,,
*989001003024709,female,lactating,carmen,29/05/2015,May,2015,19H 53M 29S,foraging,30470,NA,1,,,
*989001005064977,female,pregnant,carmen,24/04/2016,Apr,2016,19H 44M 31S,roosting,19504,26314.49157,4,,,
*989001003024709,female,lactating,carmen,30/05/2015,May,2015,19H 52M 47S,foraging,30600,NA,1,,,
*989001005064917,female,pregnant,carmen,21/04/2016,Apr,2016,21H 36M 14S,roosting,19488.25,31196.79566,4,,,
*989001003024709,female,lactating,carmen,31/05/2015,May,2015,19H 44M 35S,foraging,32318,NA,1,,,
*989001005527103,female,non,carmen,22/04/2016,Apr,2016,20H 20M 32S,roosting,19475.25,29546.91394,4,,,
*989001005527071,female,pregnant,carmen,18/04/2016,Apr,2016,20H 4M 4S,roosting,19471.75,29628.13012,4,,,
*989001003024709,female,lactating,carmen,02/06/2015,Jun,2015,19H 48M 9S,foraging,31792,NA,1,,,
*989001003024706,female,lactating,carmen,24/05/2015,May,2015,19H 38M 8S,roosting,19464.66667,33434.06545,3,,,
*989001003024710,female,non,carmen,22/05/2015,May,2015,20H 0M 35S,foraging,14645.5,20651.05354,2,,,
*989001003024710,female,non,carmen,29/05/2015,May,2015,20H 6M 11S,roosting,19451.66667,33600.34363,3,,,
*989001003024710,female,non,carmen,23/05/2015,May,2015,20H 16M 26S,foraging,218.4,174.8121849,5,,,
*989001003024620,female,lactating,carmen,27/05/2015,May,2015,19H 48M 33S,roosting,19445,32286.18305,3,,,
*989001003024710,female,non,carmen,24/05/2015,May,2015,19H 57M 9S,foraging,28764,NA,1,,,
*989001005064940,female,pregnant,carmen,24/04/2016,Apr,2016,20H 38M 43S,roosting,19432,25620.08954,4,,,
*989001003024710,female,non,carmen,25/05/2015,May,2015,19H 57M 42S,foraging,13853,17806.36296,2,,,
*989001005064908,female,pregnant,carmen,24/04/2016,Apr,2016,20H 47M 10S,roosting,19398.75,33444.13386,4,,,
*989001003024710,female,non,carmen,26/05/2015,May,2015,20H 1M 29S,foraging,13650,18022.73764,2,,,
*989001003024667,female,lactating,carmen,30/05/2015,May,2015,19H 52M 26S,roosting,19388,32790.86743,3,,,
*989001003024710,female,non,carmen,27/05/2015,May,2015,19H 59M 44S,foraging,28175,NA,1,,,
*989001003024616,female,lactating,carmen,31/05/2015,May,2015,19H 53M 31S,roosting,19374,32671.55572,3,,,
*989001003024710,female,non,carmen,28/05/2015,May,2015,20H 23M 0S,foraging,50,26.87005769,2,,,
*989001003024690,female,lactating,carmen,24/05/2015,May,2015,19H 45M 56S,roosting,19362,32488.79187,3,,,
*989001003024710,female,non,carmen,29/05/2015,May,2015,20H 6M 11S,foraging,9555.666667,14329.15225,3,,,
*989001005064917,female,pregnant,carmen,22/04/2016,Apr,2016,19H 38M 8S,roosting,19353.75,28361.57317,4,,,
*989001003024710,female,non,carmen,30/05/2015,May,2015,21H 28M 28S,foraging,5885.25,11522.60565,4,,,
*989001003024631,female,lactating,carmen,29/05/2015,May,2015,19H 56M 45S,roosting,19338.33333,32579.43438,3,,,
*989001003024710,female,non,carmen,31/05/2015,May,2015,21H 1M 16S,foraging,162,NA,1,,,
*989001005064962,female,pregnant,carmen,15/04/2016,Apr,2016,21H 22M 56S,roosting,19309,32022.47147,4,,,
*989001005064909,female,pregnant,carmen,22/04/2016,Apr,2016,19H 55M 31S,roosting,19272.75,28736.69035,4,,,
*989001003024710,female,non,carmen,02/06/2015,Jun,2015,20H 1M 46S,foraging,25524,NA,1,,,
*989001003024700,female,lactating,carmen,24/05/2015,May,2015,19H 49M 6S,roosting,19265.33333,33088.85484,3,,,
*989001003024712,female,lactating,carmen,22/05/2015,May,2015,20H 18M 28S,foraging,12392.5,6863.885525,2,,,
*989001003024541,female,lactating,carmen,30/05/2015,May,2015,19H 56M 51S,roosting,19264.33333,31803.79994,3,,,
*989001003024712,female,lactating,carmen,23/05/2015,May,2015,20H 6M 0S,foraging,13044.5,9962.42744,2,,,
*989001003024644,female,lactating,carmen,25/05/2015,May,2015,19H 47M 27S,roosting,19256.66667,33111.09599,3,,,
*989001003024712,female,lactating,carmen,24/05/2015,May,2015,21H 23M 4S,foraging,11574.5,15914.85232,2,,,
*989001005064958,female,lactating,carmen,23/04/2016,Apr,2016,19H 44M 13S,roosting,19251.5,23251.72459,4,,,
*989001003024712,female,lactating,carmen,25/05/2015,May,2015,19H 53M 28S,foraging,7334.5,14604.33759,4,,,
*989001003024677,female,lactating,carmen,26/05/2015,May,2015,19H 41M 50S,roosting,19239.66667,32387.95777,3,,,
*989001003024712,female,lactating,carmen,28/05/2015,May,2015,19H 45M 45S,foraging,4,NA,1,,,
*989001003024663,female,lactating,carmen,25/05/2015,May,2015,19H 59M 49S,roosting,19230.66667,31811.72841,3,,,
*989001003024712,female,lactating,carmen,29/05/2015,May,2015,20H 26M 4S,foraging,1752,2134.048266,2,,,
*989001005064908,female,pregnant,carmen,16/04/2016,Apr,2016,20H 42M 19S,roosting,19218.25,32619.65547,4,,,
*989001003024712,female,lactating,carmen,31/05/2015,May,2015,21H 2M 59S,foraging,12721.5,17945.663,2,,,
*989001003024678,female,lactating,carmen,25/05/2015,May,2015,19H 53M 12S,roosting,19162.66667,32961.36876,3,,,
*989001005064977,female,pregnant,carmen,23/04/2016,Apr,2016,20H 34M 34S,roosting,19160.75,27090.59697,4,,,
*989001003024712,female,lactating,carmen,02/06/2015,Jun,2015,20H 38M 6S,foraging,150.3333333,149.7509043,3,,,
*989001003024667,female,lactating,carmen,31/05/2015,May,2015,19H 54M 9S,roosting,19135.66667,31875.3688,3,,,
*989001003024713,female,lactating,carmen,22/05/2015,May,2015,20H 4M 33S,foraging,4334.166667,6432.814389,6,,,
*989001003024650,female,lactating,carmen,27/05/2015,May,2015,19H 46M 7S,roosting,19133.33333,31835.96329,3,,,
*989001003024713,female,lactating,carmen,24/05/2015,May,2015,19H 51M 58S,foraging,1572.25,1470.425194,4,,,
*989001005064958,female,lactating,carmen,15/04/2016,Apr,2016,19H 35M 18S,roosting,19103.75,29930.14755,4,,,
*989001003024713,female,lactating,carmen,25/05/2015,May,2015,19H 59M 22S,foraging,7457,8068.406348,3,,,
*989001005527071,female,pregnant,carmen,25/04/2016,Apr,2016,19H 47M 34S,roosting,19082.25,29959.07869,4,,,
*989001003024713,female,lactating,carmen,26/05/2015,May,2015,19H 52M 39S,foraging,3739.571429,5804.660853,7,,,
*989001003024541,female,lactating,carmen,27/05/2015,May,2015,19H 49M 10S,roosting,19061,32405.80545,3,,,
*989001003024713,female,lactating,carmen,27/05/2015,May,2015,19H 56M 3S,foraging,14986.5,13543.21618,2,,,
*989001003024634,female,lactating,carmen,29/05/2015,May,2015,19H 48M 27S,roosting,19058.66667,32080.93148,3,,,
*989001003024713,female,lactating,carmen,28/05/2015,May,2015,19H 59M 38S,foraging,5864.333333,9347.912405,3,,,
*989001003024650,female,lactating,carmen,23/05/2015,May,2015,19H 48M 36S,roosting,19035,32818.04182,3,,,
*989001003024713,female,lactating,carmen,29/05/2015,May,2015,19H 59M 2S,foraging,14778,16874.39623,2,,,
*989001003024632,female,lactating,carmen,01/06/2015,May,2015,19H 57M 12S,roosting,19012,32672.54087,3,,,
*989001003024713,female,lactating,carmen,30/05/2015,May,2015,19H 55M 0S,foraging,15549,21115.6227,2,,,
*989001003024541,female,lactating,carmen,26/05/2015,May,2015,19H 47M 40S,roosting,18981.33333,32395.98966,3,,,
*989001003024713,female,lactating,carmen,31/05/2015,May,2015,20H 1M 23S,foraging,15250,20431.14334,2,,,
*989001003024527,female,lactating,carmen,22/05/2015,May,2015,19H 57M 39S,roosting,18979,31862.39242,3,,,
*989001003024543,female,lactating,carmen,23/05/2015,May,2015,19H 59M 33S,roosting,18956.66667,32455.48586,3,,,
*989001003024713,female,lactating,carmen,02/06/2015,Jun,2015,19H 57M 27S,foraging,27973,NA,1,,,
*989001003024706,female,lactating,carmen,31/05/2015,May,2015,19H 54M 39S,roosting,18953,32347.06483,3,,,
*989001005064901,female,pregnant,carmen,14/04/2016,Apr,2016,20H 34M 40S,foraging,1789.8,1625.353715,5,,,
*989001005064930,female,pregnant,carmen,14/04/2016,Apr,2016,20H 39M 35S,roosting,18951.25,28444.23581,4,,,
*989001005064901,female,pregnant,carmen,16/04/2016,Apr,2016,21H 20M 24S,foraging,1383,844.3198446,4,,,
*989001003024634,female,lactating,carmen,26/05/2015,May,2015,19H 44M 14S,roosting,18948.5,26183.72533,4,,,
*989001005064901,female,pregnant,carmen,19/04/2016,Apr,2016,20H 15M 39S,foraging,2746.333333,43.82160806,3,,,
*989001003024662,female,lactating,carmen,24/05/2015,May,2015,19H 41M 15S,roosting,18946,32272.76803,3,,,
*989001005064901,female,pregnant,carmen,20/04/2016,Apr,2016,20H 34M 44S,foraging,2696.666667,144.074055,3,,,
*989001005064922,female,pregnant,carmen,14/04/2016,Apr,2016,19H 58M 55S,roosting,18941.75,30900.76412,4,,,
*989001005064901,female,pregnant,carmen,21/04/2016,Apr,2016,20H 54M 32S,foraging,961.6666667,734.9532865,3,,,
*989001003024575,female,lactating,carmen,22/05/2015,May,2015,19H 59M 54S,roosting,18937.66667,32709.2029,3,,,
*989001005064901,female,pregnant,carmen,22/04/2016,Apr,2016,21H 40M 49S,foraging,124.5,38.89087297,2,,,
*989001005064969,female,pregnant,carmen,23/04/2016,Apr,2016,19H 51M 58S,roosting,18937.25,24479.89808,4,,,
*989001005064901,female,pregnant,carmen,23/04/2016,Apr,2016,20H 57M 15S,foraging,221.5,114.3488814,4,,,
*989001003024536,female,lactating,carmen,22/05/2015,May,2015,19H 53M 1S,roosting,18922.66667,31248.7984,3,,,
*989001005064901,female,pregnant,carmen,24/04/2016,Apr,2016,21H 15M 53S,foraging,374,379.9328888,3,,,
*989001005064903,female,pregnant,carmen,24/04/2016,Apr,2016,20H 13M 56S,roosting,18889,29201.88824,4,,,
*989001005064902,female,pregnant,carmen,14/04/2016,Apr,2016,19H 55M 53S,foraging,8384,NA,1,,,
*989001005064999,female,pregnant,carmen,23/04/2016,Apr,2016,19H 57M 52S,roosting,18885.5,25649.68081,4,,,
*989001005064902,female,pregnant,carmen,15/04/2016,Apr,2016,21H 46M 35S,foraging,6178.333333,4555.557083,3,,,
*989001005064945,female,pregnant,carmen,20/04/2016,Apr,2016,20H 36M 9S,roosting,18879.75,26453.45814,4,,,
*989001005064902,female,pregnant,carmen,17/04/2016,Apr,2016,19H 52M 52S,foraging,5993.5,8320.525494,2,,,
*989001003024541,female,lactating,carmen,25/05/2015,May,2015,19H 49M 57S,roosting,18867,31968.52383,3,,,
